id,decision,included,primary_exclusion_reason,exclusion_reasons,answer,answer_is_canonical,random_validation,template_validation,hard_diagnostic,format_diagnostic,phase1_protected,phase2_quality_exclusion,phase2_quality_category,final_sft_protected,strict_phase2_eligible,output_row_number
train-009326,exclude,False,template_validation,template_validation,3,True,False,True,False,False,True,False,,False,False,
train-009327,include,True,,,5349,True,False,False,False,False,False,False,,False,True,6924
train-009328,exclude,False,random_validation,random_validation,8,True,True,False,False,False,True,False,,False,False,
train-009329,include,True,,,25,True,False,False,False,False,False,False,,False,True,6925
train-009331,include,True,,,28,True,False,False,False,False,False,False,,False,True,6926
train-009332,include,True,,,132,True,False,False,False,False,False,False,,False,True,6927
train-009333,include,True,,,10,True,False,False,False,False,False,False,,False,True,6928
train-009334,include,True,,,40,True,False,False,False,False,False,False,,False,False,6929
train-009335,include,True,,,55,True,False,False,False,False,False,False,,False,True,6930
train-009336,include,True,,,7,True,False,False,False,False,False,False,,False,True,6931
train-009337,include,True,,,440,True,False,False,False,False,False,False,,False,True,6932
train-009338,include,True,,,360,True,False,False,False,False,False,False,,False,True,6933
train-009339,include,True,,,17,True,False,False,False,False,False,False,,False,True,6934
train-009340,include,True,,,3,True,False,False,False,False,False,False,,False,True,6935
train-009341,include,True,,,12,True,False,False,False,False,False,False,,False,True,6936
train-009342,include,True,,,52,True,False,False,False,False,False,False,,False,True,6937
train-009343,exclude,False,random_validation,random_validation,2,True,True,False,False,False,True,False,,False,False,
train-009344,include,True,,,318,True,False,False,False,False,False,False,,False,True,6938
train-009345,include,True,,,70,True,False,False,False,False,False,False,,False,True,6939
train-009346,include,True,,,5,True,False,False,False,False,False,False,,False,True,6940
train-009347,include,True,,,12324,True,False,False,False,False,False,False,,False,True,6941
train-009348,include,True,,,30,True,False,False,False,False,False,False,,False,True,6942
train-009349,include,True,,,14,True,False,False,False,False,False,False,,False,True,6943
train-009350,include,True,,,5,True,False,False,False,False,False,False,,False,True,6944
train-009351,include,True,,,1800,True,False,False,False,False,False,False,,False,True,6945
train-009352,include,True,,,36,True,False,False,False,False,False,False,,False,True,6946
train-009353,include,True,,,60,True,False,False,False,False,False,False,,False,True,6947
train-009354,exclude,False,template_validation,template_validation,2,True,False,True,False,False,True,False,,False,False,
train-009355,exclude,False,random_validation,random_validation,132,True,True,False,False,False,True,False,,False,False,
train-009356,exclude,False,random_validation,random_validation,789,True,True,False,False,False,True,False,,False,False,
train-009357,include,True,,,1591,True,False,False,False,False,False,False,,False,True,6948
train-009358,include,True,,,6,True,False,False,False,False,False,False,,False,True,6949
train-009359,include,True,,,40,True,False,False,False,False,False,False,,False,True,6950
train-009360,exclude,False,random_validation,random_validation,2,True,True,False,False,False,True,False,,False,False,
train-009361,exclude,False,template_validation,template_validation,2,True,False,True,False,False,True,False,,False,False,
train-009362,include,True,,,0,True,False,False,False,False,False,False,,False,True,6951
train-009363,include,True,,,19,True,False,False,False,False,False,False,,False,True,6952
train-009364,include,True,,,3,True,False,False,False,False,False,False,,False,True,6953
train-009365,include,True,,,236,True,False,False,False,False,False,False,,False,True,6954
train-009366,include,True,,,10,True,False,False,False,False,False,False,,False,True,6955
train-009367,include,True,,,3,True,False,False,False,False,False,False,,False,True,6956
train-009368,include,True,,,51,True,False,False,False,False,False,False,,False,True,6957
train-009369,include,True,,,3,True,False,False,False,False,False,False,,False,True,6958
train-009370,include,True,,,342,True,False,False,False,False,False,False,,False,True,6959
train-009371,exclude,False,random_validation,random_validation,0,True,True,False,False,False,True,False,,False,False,
train-009372,include,True,,,50,True,False,False,False,False,False,False,,False,True,6960
train-009373,include,True,,,637,True,False,False,False,False,False,False,,False,True,6961
train-009374,include,True,,,13,True,False,False,False,False,False,False,,False,True,6962
train-009375,include,True,,,5,True,False,False,False,False,False,False,,False,True,6963
train-009376,include,True,,,4,True,False,False,False,False,False,False,,False,True,6964
train-009377,include,True,,,505,True,False,False,False,False,False,False,,False,True,6965
train-009378,include,True,,,8,True,False,False,False,False,False,False,,False,True,6966
train-009379,include,True,,,72,True,False,False,False,False,False,False,,False,True,6967
train-009380,include,True,,,651,True,False,False,False,False,False,False,,False,True,6968
train-009381,include,True,,,64,True,False,False,False,False,False,False,,False,True,6969
train-009382,include,True,,,42,True,False,False,False,False,False,False,,False,True,6970
train-009384,include,True,,,25,True,False,False,False,False,False,False,,False,True,6971
train-009385,include,True,,,3,True,False,False,False,False,False,False,,False,True,6972
train-009386,include,True,,,3,True,False,False,False,False,False,False,,False,True,6973
train-009387,exclude,False,template_validation,template_validation,54,True,False,True,False,False,True,False,,False,False,
train-009388,include,True,,,64,True,False,False,False,False,False,False,,False,True,6974
train-009389,include,True,,,84,True,False,False,False,False,False,False,,False,True,6975
train-009390,exclude,False,random_validation,random_validation,7,True,True,False,False,False,True,False,,False,False,
train-009391,exclude,False,template_validation,template_validation,5994,True,False,True,False,False,True,False,,False,False,
train-009392,include,True,,,24,True,False,False,False,False,False,False,,False,True,6976
train-009393,include,True,,,97,True,False,False,False,False,False,False,,False,True,6977
train-009394,exclude,False,template_validation,template_validation,10,True,False,True,False,False,True,False,,False,False,
train-009395,include,True,,,1200,True,False,False,False,False,False,False,,False,True,6978
train-009396,include,True,,,15,True,False,False,False,False,False,False,,False,True,6979
train-009397,include,True,,,52,True,False,False,False,False,False,False,,False,True,6980
train-009398,include,True,,,20,True,False,False,False,False,False,False,,False,True,6981
train-009399,include,True,,,88,True,False,False,False,False,False,False,,False,True,6982
train-009400,include,True,,,518400,True,False,False,False,False,False,False,,False,False,6983
train-009401,include,True,,,-5,True,False,False,False,False,False,False,,False,True,6984
train-009402,exclude,False,random_validation,random_validation|template_validation,7,True,True,True,False,False,True,False,,False,False,
train-009403,include,True,,,12108,True,False,False,False,False,False,False,,False,True,6985
train-009404,include,True,,,1,True,False,False,False,False,False,False,,False,True,6986
train-009406,exclude,False,template_validation,template_validation,2,True,False,True,False,False,True,False,,False,False,
train-009407,include,True,,,54,True,False,False,False,False,False,False,,False,True,6987
train-009408,include,True,,,4032,True,False,False,False,False,False,False,,False,True,6988
train-009409,include,True,,,7,True,False,False,False,False,False,False,,False,True,6989
train-009410,exclude,False,template_validation,template_validation,32,True,False,True,False,False,True,False,,False,False,
train-009411,exclude,False,template_validation,template_validation,280,True,False,True,False,False,True,False,,False,False,
train-009412,include,True,,,1600,True,False,False,False,False,False,False,,False,True,6990
train-009413,include,True,,,36,True,False,False,False,False,False,False,,False,True,6991
train-009414,include,True,,,11,True,False,False,False,False,False,False,,False,False,6992
train-009415,include,True,,,192,True,False,False,False,False,False,False,,False,True,6993
train-009416,include,True,,,150,True,False,False,False,False,False,False,,False,True,6994
train-009417,include,True,,,3,True,False,False,False,False,False,False,,False,True,6995
train-009418,include,True,,,10000,True,False,False,False,False,False,False,,False,True,6996
train-009419,include,True,,,100,True,False,False,False,False,False,False,,False,True,6997
train-009420,include,True,,,10,True,False,False,False,False,False,False,,False,True,6998
train-009421,exclude,False,random_validation,random_validation,1,True,True,False,False,False,True,False,,False,False,
train-009422,include,True,,,39,True,False,False,False,False,False,False,,False,True,6999
train-009423,include,True,,,-9,True,False,False,False,False,False,False,,False,True,7000
train-009424,include,True,,,30,True,False,False,False,False,False,False,,False,True,7001
train-009425,exclude,False,random_validation,random_validation,175,True,True,False,False,False,True,False,,False,False,
