source_row_index,id,decision,decision_reason,question_sha256,legacy_question_sha256,question_content_matches_legacy,legacy_filtered_membership
616,val-000616,keep,present_in_legacy_filtered_derivative,3267bcdaac0c79a22710e7a6fbe37d30cc1bdd3754008446cdc67d5a081c5159,3267bcdaac0c79a22710e7a6fbe37d30cc1bdd3754008446cdc67d5a081c5159,true,true
617,val-000617,keep,present_in_legacy_filtered_derivative,0e7e982063148645858cdc53963f7f2ddf1261288b5f9d5f8676a979b4fa757a,0e7e982063148645858cdc53963f7f2ddf1261288b5f9d5f8676a979b4fa757a,true,true
618,val-000618,keep,present_in_legacy_filtered_derivative,6fcf9b2ee765971c92cee73a2df7a943de73cf101b6c594700a859c0ba41f0d6,6fcf9b2ee765971c92cee73a2df7a943de73cf101b6c594700a859c0ba41f0d6,true,true
619,val-000619,keep,present_in_legacy_filtered_derivative,45b6c5acf77e7eb3f336f3b9ab69bbbbd4d7e3424233cac65792cb287c8023ed,45b6c5acf77e7eb3f336f3b9ab69bbbbd4d7e3424233cac65792cb287c8023ed,true,true
620,val-000620,keep,present_in_legacy_filtered_derivative,e5f8f7badf5852a30f84f6ec919f2d651fc569a4587381de39b38474054decd9,e5f8f7badf5852a30f84f6ec919f2d651fc569a4587381de39b38474054decd9,true,true
621,val-000621,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,b7101ec4d422fc847225bf1b3a46e99f9f241bd8979022e6f0a4f1f8ffff1999,,,false
622,val-000622,keep,present_in_legacy_filtered_derivative,53e771ad9e133ce46ec440e766e98900d7cc1e050816c474ac7b927108fca776,53e771ad9e133ce46ec440e766e98900d7cc1e050816c474ac7b927108fca776,true,true
623,val-000623,keep,present_in_legacy_filtered_derivative,0ede83006d96f735a7f5e1fa19e55b6aef985d05db98270f47da3e247593359b,0ede83006d96f735a7f5e1fa19e55b6aef985d05db98270f47da3e247593359b,true,true
624,val-000624,keep,present_in_legacy_filtered_derivative,5939af4208b839b3cb0493bd90d62f404e9917bf39b581f765bdc8e2c1c5a198,5939af4208b839b3cb0493bd90d62f404e9917bf39b581f765bdc8e2c1c5a198,true,true
625,val-000625,keep,present_in_legacy_filtered_derivative,de934d46f108aed89526b2986c85e1ed9eb158d7d63ea28eccb7ee7bc2ab7dee,cffa1241f1c77b35b12665a334372cad2541ffd3f1ff89d1eb15b2b20b1ca786,false,true
626,val-000626,keep,present_in_legacy_filtered_derivative,72f430d13d0e220af82b185f8cf4e5ef770df6f1895ce65e96592d47ee57ae26,72f430d13d0e220af82b185f8cf4e5ef770df6f1895ce65e96592d47ee57ae26,true,true
627,val-000627,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,71bfb25343aa1c585bc0da2f89bf89cf79f828ff5b57530a6672d02c4ed00248,,,false
628,val-000628,keep,present_in_legacy_filtered_derivative,415fd9622c11fdec5d543a75d5c356953a74aacf1b0fc7c828a95bc6f4d4e144,415fd9622c11fdec5d543a75d5c356953a74aacf1b0fc7c828a95bc6f4d4e144,true,true
629,val-000629,keep,present_in_legacy_filtered_derivative,2541f6798ae8c790a5996c890ced33dbc9a0954adf781dac9b7e29cb2c58d04c,2541f6798ae8c790a5996c890ced33dbc9a0954adf781dac9b7e29cb2c58d04c,true,true
630,val-000630,keep,present_in_legacy_filtered_derivative,8e9da5e33c7576373618b7a5f14e9f503f7e6b1df780be28274788bf2b0c9ce6,8e9da5e33c7576373618b7a5f14e9f503f7e6b1df780be28274788bf2b0c9ce6,true,true
631,val-000631,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,90b5dc10695c8889816aa9670a68307bdd20a898564b1c0e8c6a9b61741f9291,,,false
632,val-000632,keep,present_in_legacy_filtered_derivative,c1801a89c8d4eee9a43728d891dbe6d0c72f3bb651c54fe6f44e4948a38bef19,c1801a89c8d4eee9a43728d891dbe6d0c72f3bb651c54fe6f44e4948a38bef19,true,true
633,val-000633,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,6f36e2bb1c09d5173c2966c0f91c21f96aa1481b8980cd9017c96566ce937227,,,false
634,val-000634,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,3b7b38e88f39be98ab4edef5534392cce171a9110fd1e568e83dc5cb41b54715,,,false
635,val-000635,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,523219bdeb353c92a34e758d426ecac2fc9cbbad32939368233b513c6b7088f2,,,false
636,val-000636,keep,present_in_legacy_filtered_derivative,0f3cbeaf8a80d934b5bc37289303ba1912796daf20aaa15fdf6295a0ebda56a3,0f3cbeaf8a80d934b5bc37289303ba1912796daf20aaa15fdf6295a0ebda56a3,true,true
637,val-000637,keep,present_in_legacy_filtered_derivative,63264275199709c9484952a280863ce527b7b2962492774104dcb76646c3bd6a,63264275199709c9484952a280863ce527b7b2962492774104dcb76646c3bd6a,true,true
638,val-000638,keep,present_in_legacy_filtered_derivative,a2ab3f6965dbb699fd6f62278125d48fc3dedd0a90bbb43c7403f9a19a18ece3,a2ab3f6965dbb699fd6f62278125d48fc3dedd0a90bbb43c7403f9a19a18ece3,true,true
639,val-000639,keep,present_in_legacy_filtered_derivative,f10edeeb2b2941b6f5f84de2d363db704fb0f9f5d086f09dc4947e2e2d5c9d8f,f10edeeb2b2941b6f5f84de2d363db704fb0f9f5d086f09dc4947e2e2d5c9d8f,true,true
640,val-000640,keep,present_in_legacy_filtered_derivative,d734739887499d0a7612e4d87da56419418c16d0a2e3d381862bf0256da4785e,d734739887499d0a7612e4d87da56419418c16d0a2e3d381862bf0256da4785e,true,true
641,val-000641,keep,present_in_legacy_filtered_derivative,239061feecb11829427efc617c3a67edae1d1fedfcf142b58a6b1120ca10d587,239061feecb11829427efc617c3a67edae1d1fedfcf142b58a6b1120ca10d587,true,true
642,val-000642,keep,present_in_legacy_filtered_derivative,1272cc04cd785e9936f9b3204394bde9250ce70b817d7c5012145184a92d0a88,1272cc04cd785e9936f9b3204394bde9250ce70b817d7c5012145184a92d0a88,true,true
643,val-000643,keep,present_in_legacy_filtered_derivative,69d9aabcf318486d4bf31ac1c50223680b20c359b9f93126b8e90ae4187ff9b3,69d9aabcf318486d4bf31ac1c50223680b20c359b9f93126b8e90ae4187ff9b3,true,true
644,val-000644,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,54d3964b1b172d021879da6f04c39b278ba2960afa1025de7cca39a9084773f5,,,false
645,val-000645,keep,present_in_legacy_filtered_derivative,6889bf0f3a63391a9038ed8eb4283bd7c146e4215463537e2471d01f00e99679,6889bf0f3a63391a9038ed8eb4283bd7c146e4215463537e2471d01f00e99679,true,true
646,val-000646,keep,present_in_legacy_filtered_derivative,b367f46e26ce1c049ab2f6467034e3c01febee1eff5863feefddb163aa1d276f,b367f46e26ce1c049ab2f6467034e3c01febee1eff5863feefddb163aa1d276f,true,true
647,val-000647,keep,present_in_legacy_filtered_derivative,69122ae929f31ab42f82c0cf95de09941f834b4611feed8efa89881ee6d92a98,69122ae929f31ab42f82c0cf95de09941f834b4611feed8efa89881ee6d92a98,true,true
648,val-000648,keep,present_in_legacy_filtered_derivative,733ad72e3bc33bbbe29085ababcbaee90d35e3e1e4136ccf1bbccf83d2a210bc,733ad72e3bc33bbbe29085ababcbaee90d35e3e1e4136ccf1bbccf83d2a210bc,true,true
649,val-000649,keep,present_in_legacy_filtered_derivative,bc9f21ab55b9194cca15a5a57f27f8a93b16234dfaa4daddf271c9e852db5a1c,dbe79432d6117a5db67f296a31743035cf9f0bcaf2652cd89da8f36e561c9ade,false,true
650,val-000650,keep,present_in_legacy_filtered_derivative,0c76e5cb2e4401f164980bc3c11325572b694376b4904f77de6ed84a02f3dbb4,0c76e5cb2e4401f164980bc3c11325572b694376b4904f77de6ed84a02f3dbb4,true,true
651,val-000651,keep,present_in_legacy_filtered_derivative,7c2c8b80eef6ef2428000ea7c97048b2d4f7119dfd385203d7827f5572619802,7c2c8b80eef6ef2428000ea7c97048b2d4f7119dfd385203d7827f5572619802,true,true
652,val-000652,keep,present_in_legacy_filtered_derivative,a9bfecec938778d4400ec58a805e2ae5d9121bb82682b89bc339c1b2a1bc8fd8,a9bfecec938778d4400ec58a805e2ae5d9121bb82682b89bc339c1b2a1bc8fd8,true,true
653,val-000653,keep,present_in_legacy_filtered_derivative,329ea6686c283015d38b30b2458ae693fdc41a871db345b4ad5076a621813c8e,329ea6686c283015d38b30b2458ae693fdc41a871db345b4ad5076a621813c8e,true,true
654,val-000654,keep,present_in_legacy_filtered_derivative,07d8084057ab58d81a035df32c14209a677a5808945cbd433d9c2b374a2b0149,07d8084057ab58d81a035df32c14209a677a5808945cbd433d9c2b374a2b0149,true,true
655,val-000655,keep,present_in_legacy_filtered_derivative,3d4c9f44136b027cbb3b1e696a9b47012a70f7b3b79728a24af51c0246746666,3d4c9f44136b027cbb3b1e696a9b47012a70f7b3b79728a24af51c0246746666,true,true
656,val-000656,keep,present_in_legacy_filtered_derivative,a4e3c3f2e9ac995a84362bf9db3082f9c8a95a170d0bcfc30ea2e21094b48c81,a4e3c3f2e9ac995a84362bf9db3082f9c8a95a170d0bcfc30ea2e21094b48c81,true,true
657,val-000657,keep,present_in_legacy_filtered_derivative,f1ca70465edc3c3a77ffb228642b1bbbd8403d545ab4f9c4cacab1cd95582397,f1ca70465edc3c3a77ffb228642b1bbbd8403d545ab4f9c4cacab1cd95582397,true,true
658,val-000658,keep,present_in_legacy_filtered_derivative,abf18c14459b824c34ee6081f0ef70a309b60ef5b77171436be360e41d0aa8d9,abf18c14459b824c34ee6081f0ef70a309b60ef5b77171436be360e41d0aa8d9,true,true
659,val-000659,keep,present_in_legacy_filtered_derivative,8993ac1b3e42f9fae0d1079d87b450570f40ef81319438eddd093f8e9681110b,8993ac1b3e42f9fae0d1079d87b450570f40ef81319438eddd093f8e9681110b,true,true
660,val-000660,keep,present_in_legacy_filtered_derivative,ac940571ad75e94ba648b85f87450c697f18d9a5902c6f5a60d3316108a08b0f,ac940571ad75e94ba648b85f87450c697f18d9a5902c6f5a60d3316108a08b0f,true,true
661,val-000661,keep,present_in_legacy_filtered_derivative,f008787593b9c75d7542b13cb9577b64160c90e9c9960cdbf28c115686aef958,f008787593b9c75d7542b13cb9577b64160c90e9c9960cdbf28c115686aef958,true,true
662,val-000662,keep,present_in_legacy_filtered_derivative,39123f3e191c792129631e8711d693d333cbbd54cd0aa9c39824ee30a59925ff,265635467f305ef9a56470f4073454d3662a7b31a764cde70acbe545cef7f64e,false,true
663,val-000663,keep,present_in_legacy_filtered_derivative,5f2cf51c87eb55c8f9ac715701b2ef43efc72ae42bcd1b064712e0355d119da5,5f2cf51c87eb55c8f9ac715701b2ef43efc72ae42bcd1b064712e0355d119da5,true,true
664,val-000664,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,3c4e18e9a18cfb6a19d9ac7fd2d644ce8c8352aeffd132e19f596d172c3f47bf,,,false
665,val-000665,keep,present_in_legacy_filtered_derivative,1c212d2a5029b8f14b7b1e48781eda4d8bf2a50ba350b8711978266383498fc2,1c212d2a5029b8f14b7b1e48781eda4d8bf2a50ba350b8711978266383498fc2,true,true
666,val-000666,keep,present_in_legacy_filtered_derivative,4a18a591a4fdfcf1811ab8a55f8b3f9659ce04cad706fac1b11c3cc61f7896ac,4a18a591a4fdfcf1811ab8a55f8b3f9659ce04cad706fac1b11c3cc61f7896ac,true,true
667,val-000667,keep,present_in_legacy_filtered_derivative,a14487e58f3eff168869bff52c208d1512cd73ec06ec2f56d9a2b4a10eb4f644,a14487e58f3eff168869bff52c208d1512cd73ec06ec2f56d9a2b4a10eb4f644,true,true
668,val-000668,keep,present_in_legacy_filtered_derivative,6f9017b42309397758a6aef3059bdf16ce7ecba150038c760da84c819d61c364,6f9017b42309397758a6aef3059bdf16ce7ecba150038c760da84c819d61c364,true,true
669,val-000669,keep,present_in_legacy_filtered_derivative,898cbe8c9463a50843bf5718769e4bb68da11146b0f0a4e5b9c24627e830a97c,ffeadc7443018818d112ebaf4e6fc93b0a5013b2615683c86af969521eed75c7,false,true
670,val-000670,keep,present_in_legacy_filtered_derivative,ed295d15d6d5b0ef9dd6b9847f62b40a280d8bef4f7a0082298b7b1cbef4e0eb,ed295d15d6d5b0ef9dd6b9847f62b40a280d8bef4f7a0082298b7b1cbef4e0eb,true,true
671,val-000671,keep,present_in_legacy_filtered_derivative,fb5945260bd57bcd8b90e5eda58d9b3e17bf5fb9d5b50919ef5ad9e5fd18873f,fb5945260bd57bcd8b90e5eda58d9b3e17bf5fb9d5b50919ef5ad9e5fd18873f,true,true
672,val-000672,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,5ae7eb7c1d47b945b30a8dc64a86b0b383c8d5c4680982fc39920c5de2363bf5,,,false
673,val-000673,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,8657c58583dd1e88186466f8e0b06274943dc253775426268b88aac60a875157,,,false
674,val-000674,keep,present_in_legacy_filtered_derivative,616d7232fbaceca28af364c97fb2fb69a8800c64aa83c81848ec43f0366a735a,616d7232fbaceca28af364c97fb2fb69a8800c64aa83c81848ec43f0366a735a,true,true
675,val-000675,keep,present_in_legacy_filtered_derivative,2b5d5769afd9593235b3ee0bb3ba262b6462f98c3e0e72a2d8515a8056a17340,2b5d5769afd9593235b3ee0bb3ba262b6462f98c3e0e72a2d8515a8056a17340,true,true
676,val-000676,keep,present_in_legacy_filtered_derivative,98101422a34c2595c80b098bcc814b4523b2aa172a3332b6dbf0cf3d57df0473,98101422a34c2595c80b098bcc814b4523b2aa172a3332b6dbf0cf3d57df0473,true,true
677,val-000677,keep,present_in_legacy_filtered_derivative,63ff73842c1c325476ed013f8b2e8a61204e7616cf3ff318fc01eb25de47c3d1,63ff73842c1c325476ed013f8b2e8a61204e7616cf3ff318fc01eb25de47c3d1,true,true
678,val-000678,keep,present_in_legacy_filtered_derivative,2d5ff05e559e986817e3e74e54dd86a46266de9f32b48d2bd901c4284d93f4a8,2d5ff05e559e986817e3e74e54dd86a46266de9f32b48d2bd901c4284d93f4a8,true,true
679,val-000679,keep,present_in_legacy_filtered_derivative,ec1986bf08e689db7db8e92caab278f35c23e2fe53ad7bf112c34fb5d91c4a68,ec1986bf08e689db7db8e92caab278f35c23e2fe53ad7bf112c34fb5d91c4a68,true,true
680,val-000680,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,56ca28c04548dd66ff23a40354f90d2502adb69c3ba2c27658a68884b4397ddd,,,false
681,val-000681,keep,present_in_legacy_filtered_derivative,068823e214d2ee1469f585c9b153cb4d0dc0badabfec76dd978938099b538ebf,068823e214d2ee1469f585c9b153cb4d0dc0badabfec76dd978938099b538ebf,true,true
682,val-000682,keep,present_in_legacy_filtered_derivative,b4b9107da889787a2af9b554092ab86a4f314670a75cbb0cb9a84b60eb800fc0,b4b9107da889787a2af9b554092ab86a4f314670a75cbb0cb9a84b60eb800fc0,true,true
683,val-000683,keep,present_in_legacy_filtered_derivative,ddeac61e25e06ba35ac563ffc1b8c87a92a00490ad5a45865f1995f2d88aed31,ddeac61e25e06ba35ac563ffc1b8c87a92a00490ad5a45865f1995f2d88aed31,true,true
684,val-000684,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,8970a91cd3ca7a2d9fa5ec072d4d513734513cbee6db853548587799baf29571,,,false
685,val-000685,keep,present_in_legacy_filtered_derivative,2df4f01030c5de6f877011e0ee21036def44435a53c19db681603194200cda41,2df4f01030c5de6f877011e0ee21036def44435a53c19db681603194200cda41,true,true
686,val-000686,keep,present_in_legacy_filtered_derivative,13768d997ade14643ce85da279d5008ede189c81371e1b1f00c477443c5b1031,13768d997ade14643ce85da279d5008ede189c81371e1b1f00c477443c5b1031,true,true
687,val-000687,keep,present_in_legacy_filtered_derivative,a22d914b112cf645d24b34f4e330e8eccba45cfd031c649d38698d28bc36b15b,a22d914b112cf645d24b34f4e330e8eccba45cfd031c649d38698d28bc36b15b,true,true
688,val-000688,keep,present_in_legacy_filtered_derivative,4e9457649eaf6717179d848e34f60945a27f6f6cb4367ad3bf00a2607645a736,4e9457649eaf6717179d848e34f60945a27f6f6cb4367ad3bf00a2607645a736,true,true
689,val-000689,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,d648fb87fb44797917aeee6856b61374ffb4b7d1fd56cf7f8a7352fbb95c76cf,,,false
690,val-000690,keep,present_in_legacy_filtered_derivative,a8b902471de1567c742b72e7867a1562f83b097e2318a47ac01d359892a5a9d3,2e363da4c82cb69610e001c2f925103ad83ac183739f6614e032333a709af88e,false,true
691,val-000691,keep,present_in_legacy_filtered_derivative,a30828cac58edcf5bf51966cc0c64f7a4b1a3515b5495bfa9c0707ac4683f689,a30828cac58edcf5bf51966cc0c64f7a4b1a3515b5495bfa9c0707ac4683f689,true,true
692,val-000692,keep,present_in_legacy_filtered_derivative,0727c9c80deb9d87a94bab9d0ca4f17cc2755180e06c76582ad0baa3eb710ec5,0727c9c80deb9d87a94bab9d0ca4f17cc2755180e06c76582ad0baa3eb710ec5,true,true
693,val-000693,keep,present_in_legacy_filtered_derivative,e4d81d5ad61492bdf4c1d82ade25441b1bed31cd6de30ecaac8eccb1d77c461f,e4d81d5ad61492bdf4c1d82ade25441b1bed31cd6de30ecaac8eccb1d77c461f,true,true
694,val-000694,keep,present_in_legacy_filtered_derivative,14a64dd92bbd8086a8e7b1a86ca8202f8e09b78d7e3b8e41961f5bef98b8c983,14a64dd92bbd8086a8e7b1a86ca8202f8e09b78d7e3b8e41961f5bef98b8c983,true,true
695,val-000695,keep,present_in_legacy_filtered_derivative,400817c6fd475bdaf82e528ba182ad77ca01f459686fa1d08e50ea3d54c7db00,400817c6fd475bdaf82e528ba182ad77ca01f459686fa1d08e50ea3d54c7db00,true,true
696,val-000696,keep,present_in_legacy_filtered_derivative,ef6931555e234812539ab00b4c1f4826a40cd7e470e090bfd0236d805cb58df5,d98ef29712eddaa65b359ab62fb2f99b4ab1148c7bea61ef6ead0d97f1a1efad,false,true
697,val-000697,keep,present_in_legacy_filtered_derivative,c1803a2c1f4d01de803e62426750f3a6dc7dece744e3ed09ebdd0276471cd48b,61aaa1f4a9e9ba8d11dc3a2f58b48415a7d80d4ab75810cb4bb79500783503aa,false,true
698,val-000698,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,d034209501b0496cd3c5b7846d0a944c3bd5b737518dce437a990bef0133eba7,,,false
699,val-000699,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,d9f11eeab0a8c56df3444a66073635d9fc71012ff6b6720de5753dcd5b9c29ba,,,false
700,val-000700,keep,present_in_legacy_filtered_derivative,4329095b0f0345a23be30260d9935074384c7aa057a5817b642e596291aa6567,4329095b0f0345a23be30260d9935074384c7aa057a5817b642e596291aa6567,true,true
701,val-000701,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,710daf77015c5df215d6a573dd0ad626cb65935fee6d078040753ded28eb5896,,,false
702,val-000702,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,215d0b4fcad36ccbd62c13753933da726137194c45c77ddec3a957dc0f1ff5f3,,,false
703,val-000703,keep,present_in_legacy_filtered_derivative,71f438598a25e4c18750a2fce38c84683f7b531390276be44b520a396a3868c5,71f438598a25e4c18750a2fce38c84683f7b531390276be44b520a396a3868c5,true,true
704,val-000704,keep,present_in_legacy_filtered_derivative,524511f10a95e6f12913d2da9285b0eb16352820d1c505aef478c3b99fa8b404,524511f10a95e6f12913d2da9285b0eb16352820d1c505aef478c3b99fa8b404,true,true
705,val-000705,keep,present_in_legacy_filtered_derivative,62befb46f9e02ce34b507642304069f4cd4fa80786bfe6cc70c645aa24ac3e1c,62befb46f9e02ce34b507642304069f4cd4fa80786bfe6cc70c645aa24ac3e1c,true,true
706,val-000706,keep,present_in_legacy_filtered_derivative,fc109a89bcf49dec1eff64714db6ef6dda126e7af9dcf7a448d4bb8e443ee57a,fc109a89bcf49dec1eff64714db6ef6dda126e7af9dcf7a448d4bb8e443ee57a,true,true
707,val-000707,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,24ac15571c7efc4962bde197627aec51edc0840cd9b8668a3f493f919293a225,,,false
708,val-000708,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,20c1942a3481404bc6c96a5c61cdcf919e0c70bcead5442847526125720e83b2,,,false
709,val-000709,keep,present_in_legacy_filtered_derivative,476819c874ec4d703fa0bd94f7747d7136da9b8063ad1438b400321eb6df18ff,476819c874ec4d703fa0bd94f7747d7136da9b8063ad1438b400321eb6df18ff,true,true
710,val-000710,keep,present_in_legacy_filtered_derivative,1fe5eb47dfcb916650a599eb27222312a63c77f125b45873b569a35b719b99cd,1fe5eb47dfcb916650a599eb27222312a63c77f125b45873b569a35b719b99cd,true,true
711,val-000711,keep,present_in_legacy_filtered_derivative,f92fa9c505f9d32300b34df83c43ec58966c44901d47ee42e875bd4d0ff419e5,f92fa9c505f9d32300b34df83c43ec58966c44901d47ee42e875bd4d0ff419e5,true,true
712,val-000712,keep,present_in_legacy_filtered_derivative,f6f271360047233c3285780f19c219f4fc3ad010412d9a242ae106089245f500,f6f271360047233c3285780f19c219f4fc3ad010412d9a242ae106089245f500,true,true
713,val-000713,keep,present_in_legacy_filtered_derivative,7274a004d3b61e0a288d7c1c4534238d51ab6040304eda02809b6bd23f362694,7274a004d3b61e0a288d7c1c4534238d51ab6040304eda02809b6bd23f362694,true,true
714,val-000714,keep,present_in_legacy_filtered_derivative,a05643aee761376fb2bc61fa9f08a5f0e3ed2eecefd67d83b0dd8f6c6da8fd82,a05643aee761376fb2bc61fa9f08a5f0e3ed2eecefd67d83b0dd8f6c6da8fd82,true,true
715,val-000715,keep,present_in_legacy_filtered_derivative,651c30d7c30c239d27b46931b404b4339a8857ba5243f3eb7929665c4c551506,651c30d7c30c239d27b46931b404b4339a8857ba5243f3eb7929665c4c551506,true,true
716,val-000716,keep,present_in_legacy_filtered_derivative,2794c6e7d7b088b3a6ea6879657b19faab9af0287b602350cab7c30da35c82f6,2794c6e7d7b088b3a6ea6879657b19faab9af0287b602350cab7c30da35c82f6,true,true
717,val-000717,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,aed6fbfc9abe019e18e01fad8326e580d1202e76c9b9d9cc0976f4a7a3f83e47,,,false
718,val-000718,keep,present_in_legacy_filtered_derivative,e188918abcde556ea8ac61586fdeab7a13e3f722008e2e8763f2a967e0e6bc3b,e188918abcde556ea8ac61586fdeab7a13e3f722008e2e8763f2a967e0e6bc3b,true,true
719,val-000719,keep,present_in_legacy_filtered_derivative,b6b69bb5f84fbeb5e7e0a7e2e6db8503afc21c4c8e63f5a46ac497ce7cf516fc,b6b69bb5f84fbeb5e7e0a7e2e6db8503afc21c4c8e63f5a46ac497ce7cf516fc,true,true
720,val-000720,keep,present_in_legacy_filtered_derivative,cfffe4f0cd7c6f39af7e6b681e43a02d65965baa08226ca67d3a548eb22b8263,90105b3014a018d9ce9f13a4e6ef3409ea2d2c05fddb788cf5482ef1412e5b0d,false,true
721,val-000721,keep,present_in_legacy_filtered_derivative,bd319e55b06f6a95ff97dc8f8ff7dce56c72926aefcf1a7dcd88ab6f2b7b6b0c,4c43cf90b3b113bb32efd3c9443abe1e9b33c6d25b1b6282a99a3e5c43992408,false,true
722,val-000722,keep,present_in_legacy_filtered_derivative,8483b6c0f3f8a21fea70d7cf8abd34bc95b255d727fba5449086f8fa89dfaef0,8483b6c0f3f8a21fea70d7cf8abd34bc95b255d727fba5449086f8fa89dfaef0,true,true
