row_number,id,source,source_row_idx,answer_type,final_answer,included,quality_tier,quality_score,f1_candidate,primary_exclusion_reason,exclusion_reasons,quality_flags,schema_valid,schema_errors,id_unique,id_provenance_consistent,messages_consistent,assistant_solution_consistent,last_final_line_consistent,solution_nonempty,solution_word_count,solution_char_count,length_band,problem_dependency_detected,tool_dependency_detected,truncation_detected,self_contradiction_detected,verifier_status,verifier_checked_equations,verifier_not_checked_expressions,verifier_failed_equations,verifier_coverage,manual_review_scope,manual_verdict,manual_error_type,manual_notes
17095,omi2-000056932,augmented_math,56932,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,146,837,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17096,omi2-000028074,augmented_gsm8k,28074,decimal,833.25,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,100,523,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
17097,omi2-000002854,augmented_gsm8k,2854,integer,20,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,126,649,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17098,omi2-000008787,augmented_math,8787,fraction,1/4,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,143,893,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17099,omi2-000065514,augmented_math,65514,integer,14,false,excluded,0,false,external_visual_or_problem_code_dependency,external_visual_or_problem_code_dependency,problem:external_visual_or_code_dependency|verifier:not_checked,true,,true,true,true,true,true,true,167,854,preferred,true,false,false,false,not_checked,0,7,0,0.000000,,,,
17100,omi2-000023848,augmented_math,23848,integer,-6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,177,752,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
17101,omi2-000034469,math,34469,integer,11,true,medium,5,false,,,verifier:not_checked,true,,true,true,true,true,true,true,369,2273,preferred,false,false,false,false,not_checked,0,11,0,0.000000,,,,
17102,omi2-000049791,augmented_math,49791,integer,57,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,458,2553,acceptable,false,false,false,false,not_checked,0,15,0,0.000000,,,,
17103,omi2-000053010,augmented_math,53010,integer,5,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,268,1519,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
17104,omi2-000015528,augmented_math,15528,integer,8,false,excluded,0,false,detectable_self_contradiction,detectable_self_contradiction,contradiction:multiple_unresolved_correction_markers|verifier:not_checked,true,,true,true,true,true,true,true,298,1415,preferred,false,false,false,true,not_checked,0,12,0,0.000000,,,,
17105,omi2-000009207,augmented_math,9207,decimal,18.75,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,68,325,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17106,omi2-000013379,augmented_math,13379,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,420,1879,preferred,false,false,false,false,not_checked,0,18,0,0.000000,,,,
17107,omi2-000028975,augmented_math,28975,integer,-11,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,98,376,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
17108,omi2-000005099,augmented_math,5099,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,164,825,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
17109,omi2-000030724,augmented_math,30724,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,289,1794,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
17110,omi2-000034199,augmented_math,34199,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,355,1837,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17111,omi2-000041983,augmented_gsm8k,41983,decimal,43.50,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,78,386,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
17112,omi2-000051290,augmented_math,51290,fraction,46/7,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,155,824,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
17113,omi2-000031450,augmented_math,31450,integer,90,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,209,1145,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
17114,omi2-000013334,augmented_math,13334,integer,212960,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,153,639,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
17115,omi2-000013893,augmented_math,13893,integer,8,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,309,1708,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
17116,omi2-000027990,augmented_math,27990,integer,1024,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,109,576,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
17117,omi2-000062139,augmented_math,62139,integer,22,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,441,2075,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
17118,omi2-000009104,augmented_math,9104,integer,-2,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,641,3670,acceptable,false,false,false,false,not_checked,0,11,0,0.000000,,,,
17119,omi2-000037516,augmented_math,37516,integer,2592,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,428,2251,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
17120,omi2-000020715,augmented_gsm8k,20715,integer,8,true,medium,5,false,,,verifier:partial_coverage,true,,true,true,true,true,true,true,166,837,preferred,false,false,false,false,passed_partial,1,3,0,0.250000,,,,
17121,omi2-000054275,augmented_math,54275,fraction,5/21,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,181,1081,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17122,omi2-000058807,augmented_math,58807,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,223,1040,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
17123,omi2-000040595,augmented_math,40595,fraction,281/192,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,279,1910,preferred,false,false,false,false,not_checked,0,17,0,0.000000,,,,
17124,omi2-000013714,augmented_math,13714,integer,101,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,55,286,acceptable,false,false,false,false,not_checked,0,6,0,0.000000,,,,
17125,omi2-000028831,augmented_math,28831,integer,7,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,357,1933,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
17126,omi2-000043944,augmented_math,43944,integer,9,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,586,3423,acceptable,false,false,false,false,not_checked,0,1,0,0.000000,,,,
17127,omi2-000035729,augmented_math,35729,integer,21,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,166,799,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
17128,omi2-000033275,augmented_gsm8k,33275,integer,420000,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,122,643,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
17129,omi2-000055631,augmented_math,55631,integer,96,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,154,803,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
17130,omi2-000045606,augmented_math,45606,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,95,441,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
17131,omi2-000056417,augmented_math,56417,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,69,322,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
17132,omi2-000017384,augmented_math,17384,integer,11,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,148,774,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
17133,omi2-000008419,augmented_math,8419,fraction,3/52,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,81,473,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
17134,omi2-000045951,augmented_gsm8k,45951,integer,1200,true,low,3,false,,,verifier:not_checked,true,,true,true,true,true,true,true,50,222,acceptable,false,false,false,false,not_checked,0,2,0,0.000000,,,,
17135,omi2-000049885,augmented_math,49885,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,410,2209,preferred,false,false,false,false,not_checked,0,15,0,0.000000,,,,
17136,omi2-000026180,augmented_gsm8k,26180,integer,950,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,121,626,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
17137,omi2-000051189,augmented_math,51189,integer,12,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,90,422,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
17138,omi2-000023486,augmented_math,23486,integer,0,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,485,2986,acceptable,false,false,false,false,not_checked,0,2,0,0.000000,,,,
17139,omi2-000035670,augmented_math,35670,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,371,2269,preferred,false,false,false,false,not_checked,0,17,0,0.000000,,,,
17140,omi2-000020722,augmented_math,20722,integer,5,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,219,1061,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
17141,omi2-000055150,augmented_math,55150,fraction,288/125,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,227,1428,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
17142,omi2-000058478,augmented_math,58478,integer,1,false,excluded,0,false,external_visual_or_problem_code_dependency,external_visual_or_problem_code_dependency,problem:external_visual_or_code_dependency|verifier:not_checked,true,,true,true,true,true,true,true,317,1579,preferred,true,false,false,false,not_checked,0,0,0,0.000000,,,,
17143,omi2-000043271,augmented_math,43271,integer,1500,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,563,2628,acceptable,false,false,false,false,not_checked,0,24,0,0.000000,,,,
17144,omi2-000000180,augmented_math,180,integer,4,false,excluded,0,false,external_visual_or_problem_code_dependency,external_visual_or_problem_code_dependency,problem:external_visual_or_code_dependency|verifier:not_checked,true,,true,true,true,true,true,true,99,493,preferred,true,false,false,false,not_checked,0,2,0,0.000000,,,,
17145,omi2-000024196,augmented_math,24196,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,85,416,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
17146,omi2-000052133,augmented_math,52133,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,191,867,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17147,omi2-000049365,augmented_math,49365,fraction,22/49,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,214,1601,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
17148,omi2-000063226,augmented_gsm8k,63226,integer,43,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,77,332,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
17149,omi2-000008207,augmented_gsm8k,8207,integer,26,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,72,328,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
17150,omi2-000010961,augmented_math,10961,fraction,65/91,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,198,1116,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
17151,omi2-000004625,augmented_gsm8k,4625,integer,3,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,83,418,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
17152,omi2-000043686,augmented_math,43686,integer,149500,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,262,1406,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
17153,omi2-000030128,augmented_math,30128,integer,144,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,345,1748,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
17154,omi2-000013158,augmented_gsm8k,13158,integer,3,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,87,384,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
17155,omi2-000020680,augmented_math,20680,decimal,19.4375,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,76,293,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
17156,omi2-000050925,augmented_math,50925,fraction,1/2,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,407,2291,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
17157,omi2-000036143,augmented_math,36143,integer,16,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,525,2953,acceptable,false,false,false,false,not_checked,0,10,0,0.000000,,,,
17158,omi2-000028661,augmented_gsm8k,28661,integer,111,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,106,531,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17159,omi2-000064103,augmented_math,64103,integer,4094,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,210,1007,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
17160,omi2-000054583,augmented_math,54583,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,116,606,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
17161,omi2-000029709,augmented_math,29709,integer,81,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,94,471,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
17162,omi2-000058155,augmented_gsm8k,58155,integer,60,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,118,533,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17163,omi2-000051890,augmented_math,51890,fraction,25/6,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,134,600,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
17164,omi2-000059003,augmented_math,59003,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,183,985,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
17165,omi2-000005410,augmented_math,5410,integer,333,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,135,793,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
17166,omi2-000051872,augmented_math,51872,fraction,2/3,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,172,965,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
