id,decision,reason_codes,problem_type,question_length,length_bucket,answer_sign,answer_magnitude,has_unit,is_hard_type,template_sha256,leaderboard_near_score,leaderboard_match_id
train-009847,exclude,phase1_evaluation_id,arithmetic_word_problem,386,257_512,positive,d1,True,False,587af4c4ba75bbd8dcbd6bca0747a70c69298244c0679cb8f98526a2c65140c4,,
train-009848,exclude,phase1_evaluation_id,number_theory,272,257_512,positive,d1,False,True,197698a4b597d586ed6c34814699fa0c6c172eebbc91023ba6e97078b5df5d37,,
train-009849,eligible,,arithmetic_word_problem,234,129_256,positive,d2,False,False,7c461b6041eeaf65b7d864e562262e650f568924b4975e99f19694eddbba6305,,
train-009850,exclude,phase1_evaluation_id,arithmetic_word_problem,122,le128,positive,d2,True,False,51e825854c6c490713dd609913263e6ecf571a7308b62364e1c41320cb394ba2,,
train-009851,eligible,,arithmetic_word_problem,341,257_512,positive,d2,False,False,1abe3af74b59ae87f64cfc7379e4fc74178e9c965d980e02cf685dac3b656261,,
train-009852,eligible,,arithmetic_word_problem,379,257_512,positive,d3,False,False,b08fb34fb4c0d526f86f0444276e746c333c6604961d47847c8304a3f37cbc93,,
train-009853,eligible,,arithmetic_word_problem,86,le128,positive,d4_5,False,False,b6940907f7439c5d3d18f7a9faa5674e6926e4d64c5e742492fceb6928a50686,,
train-009854,eligible,,arithmetic_word_problem,248,129_256,positive,d3,True,False,6d7a82ed45e54176bf383bcb6e85f5b18c1ccb22e0726be21a9266b9bd33d9ae,,
train-009855,exclude,phase1_evaluation_id,algebra,647,gt512,positive,d4_5,False,True,1c5ce2acb20c6dae0918c64b2fbc92b6bc8b7d2f0139152fd17a38299b73d8b1,,
train-009856,eligible,,geometry,104,le128,positive,d3,False,True,d4a5da0de60d8c1a148b5012a13f64013b02a814f18dfb6e57935cc42cef38d9,,
train-009857,eligible,,geometry,399,257_512,positive,d2,False,True,ab95d0172a8977ed918c1481956d06b0921531c0533be0a01bd12e1a8f48c41b,,
train-009858,eligible,,arithmetic_word_problem,293,257_512,positive,d3,True,False,e3b4da635a825448ca94fc5980271f72d96baee161fb48692b9b534c3a32ff15,,
train-009859,eligible,,arithmetic_word_problem,151,129_256,positive,d3,False,False,4018d775812585957f535b8a09c4744637bfcacc51203b071fe4e23bca974e4d,,
train-009860,eligible,,arithmetic_word_problem,166,129_256,positive,d3,True,False,167b55091df9e0255271c15125c5458bdd0ab4bf2fe4861f3175f2ca67aaeff9,,
train-009861,eligible,,number_theory,84,le128,positive,d2,False,True,b7c9a0f1cb2fc0aa62bbe8440c3eb1d42c9116fc87c14048bc21517013435c36,,
train-009862,eligible,,arithmetic_word_problem,267,257_512,positive,d2,True,False,23df367ae256b0c6b0f73fdcf9be9ec67f915191da0c2a7f093d9fba2c3cc492,,
train-009863,eligible,,arithmetic_word_problem,260,257_512,positive,d3,True,False,7bed4c06ee01fd749106a8b2653f30ee30841b9bc25997c1a7c2049d9b4366dd,,
train-009864,exclude,phase1_evaluation_id,arithmetic_word_problem,193,129_256,positive,d6_plus,False,True,6783194c30e8248a478150ff4ba4a801fbb9ca1d46e7f0129dfe04b87027804b,,
train-009865,eligible,,arithmetic_word_problem,199,129_256,positive,d2,True,False,c4ddde675fbfc930cbde2c191a6a2864239d8e314c66d516cd5621d0a1981f31,,
train-009866,eligible,,arithmetic_word_problem,170,129_256,positive,d2,False,False,f281591fc75c4ed45a750989bd0012cd86d448c54d6da6dfe95ac73922e75737,,
train-009867,eligible,,arithmetic_word_problem,326,257_512,positive,d1,True,False,44cc4c8ea902eedbb305b347459b6e249a25dfc8cfb333bdee05ee217e7197dd,,
train-009868,eligible,,algebra,116,le128,positive,d1,False,False,71c68b27e71f0be14567fe86a199d23efb56ed491fc863e8d3a913e1121acd90,,
train-009869,eligible,,arithmetic_word_problem,334,257_512,positive,d3,False,False,9724ddae337b0984229d83745aa9411055ef24ec90e72088957e7ef86e113964,,
train-009870,exclude,phase1_evaluation_id,number_theory,38,le128,positive,d2,False,True,98e105bce1f0675f790a3506600e56eb37fc43397a8972b669f0f49939a7d3ee,,
train-009871,exclude,phase1_evaluation_id,arithmetic_word_problem,112,le128,negative,d1,False,False,f6e9a62bff1b591f624ac917c285e46b2adcc21dab946acad9b35dbbfee22410,,
train-009872,eligible,,arithmetic_word_problem,173,129_256,positive,d1,False,False,c211d2c7735e792cc11db6acfee06da3e76a31cf0d6b6edd01c6274e7abf072e,,
train-009873,eligible,,arithmetic_word_problem,167,129_256,positive,d3,False,False,47b3d16289fbfee6f22a31e812052eeab2fd8d83081bf5aa8aed58e9a2861c28,,
train-009874,exclude,phase1_evaluation_id,combinatorics_probability,364,257_512,positive,d4_5,False,True,c7664d317ce95c7b584a8ea3ddad489b71332553af51abde2d4bc3ea5248cee6,,
train-009875,exclude,phase1_evaluation_id,geometry,205,129_256,positive,d4_5,False,True,6e0b18eccf393ea84b12782506dd9624a7565e3d48f2c00f84233b9f446f7f3e,,
train-009876,eligible,,arithmetic_word_problem,136,129_256,positive,d2,False,False,144b78789b960e035bbf6c54320195637e8568130954cff2f20fc3e025909fee,,
train-009877,exclude,phase1_evaluation_id,combinatorics_probability,195,129_256,positive,d1,True,True,f3180620a19b987a9fe51bd9de99ac2f5c17005a3c712a4b8358ce548c91aac3,,
train-009878,eligible,,arithmetic_word_problem,263,257_512,positive,d1,True,False,4b666466954771569cd35838178139e3f45af6aa3c428f14669f0545d828d2ee,,
train-009879,exclude,phase1_evaluation_id,arithmetic_word_problem,160,129_256,zero,d1,False,False,870f1f20e397c68e4734d87ee08c41bbf8217a6d74edb4ce07b70b9709372c5c,,
train-009880,eligible,,arithmetic_word_problem,795,gt512,positive,d1,False,True,68722b34e21ea356fec9d04b37fc437debd52e6a41530313841cb7f4fc201715,,
train-009881,eligible,,arithmetic_word_problem,223,129_256,positive,d2,True,False,fc5a9614c90f1136b4c9dcbe05b84a7e2df6ad33c827ddf3524750ec1323dbf4,,
train-009882,eligible,,arithmetic_word_problem,310,257_512,positive,d3,False,False,c6663663ad49c28573c8a19088a9c703a0955a5987768d51c7936392535f5fd8,,
train-009883,eligible,,arithmetic_word_problem,206,129_256,positive,d1,False,False,b3a8af9f391ecfca18a49b22d97a75b52d3d3b081ca0b42cc9c5ad2f68c7887c,,
train-009884,eligible,,algebra,160,129_256,positive,d2,False,False,1c89caf46114d1f80a4fa8399bb94784e8216aa026bf3b27b3725a71c5de2e57,,
train-009885,eligible,,arithmetic_word_problem,143,129_256,positive,d2,False,False,3fc7908a5912f1ac6f955b536203a2b19cbf34529d9165c7b5bce95961f68d26,,
train-009886,eligible,,arithmetic_word_problem,343,257_512,positive,d2,True,False,f13ae1f68114cc15ebb7e646d6e9d40a1dddf7e4de286dc3e00ffe6c974f8278,,
train-009887,exclude,phase1_evaluation_id,arithmetic_word_problem,99,le128,positive,d4_5,False,False,c985dd0ef7684925228d9950f6c6c9f4e28d598a0f07f684902c22282c3542e3,,
train-009888,eligible,,arithmetic_word_problem,190,129_256,positive,d2,True,False,df076e1114b7028f9a1b978ea376c5f5ad7fdf10907cb2a509b1ec45803c5f84,,
train-009889,eligible,,arithmetic_word_problem,75,le128,positive,d2,False,False,44cf92b080978efb60ebbc50bc8e3240cbb676f6075e3a162954191d4908eb46,,
train-009890,eligible,,arithmetic_word_problem,245,129_256,positive,d2,False,False,753f3ed1c7abcd57646a52805394a2bec966610dce294ab64b1910b44db16527,,
train-009891,eligible,,arithmetic_word_problem,269,257_512,positive,d2,True,False,3ce847a74100d5f4360f0720e2fee4a3a14bf866c398f3ece457a6069a3eb2f2,,
train-009892,eligible,,arithmetic_word_problem,180,129_256,positive,d3,True,False,895875118eda658f0c4d61253a10d52d8efd79cc425a21bd1536775690ec42a3,,
train-009893,eligible,,arithmetic_word_problem,169,129_256,positive,d1,False,False,a3c1ad7ad45c0332af4574650e0e6dddeaa00c1ee266f34e253fb19b93dd23c1,,
train-009894,exclude,phase1_evaluation_id,arithmetic_word_problem,131,129_256,positive,d2,False,False,263d45313cb0ddb188fcc5850698316309737d25e78ffd0bd2d993d0d8d37024,,
train-009895,eligible,,arithmetic_word_problem,193,129_256,positive,d2,True,False,7f420a2bee841d80add296eec1efdc6e77b60971749d91b221db8ffa505a6c59,,
train-009896,phase2_quality_audit,phase2_quality_audit_excluded_from_sft,arithmetic_word_problem,81,le128,negative,d2,False,False,552a2c519e158afaa4fb68cce7539def5801a7a065dc28eaff085e6aca461528,,
train-009897,eligible,,arithmetic_word_problem,179,129_256,positive,d2,True,False,3aaf92a1ab0c50f53d086ad34470955d518f986ee65686a549659213cd220f2b,,
train-009899,eligible,,arithmetic_word_problem,263,257_512,positive,d3,True,False,2e1f75fc2641270344553b0cad2da7ed306e5385fb42bcbe6f0ed85c6d252422,,
train-009900,exclude,phase1_evaluation_id,arithmetic_word_problem,454,257_512,positive,d3,False,False,080782c83bd02e6c18b75f8f8c7ca99d89eee840a8cf143b90e3bc245cc4f19f,,
train-009901,exclude,phase1_evaluation_id,arithmetic_word_problem,128,le128,positive,d2,True,False,f7a5f22835e6ae37ef06808dd954f827df41dcd6a246effc8ce1fed9b85eea91,,
train-009902,eligible,,arithmetic_word_problem,353,257_512,positive,d3,True,False,14be25acbd9607e65d1d4a05516c2cc7f07b5a2ab25d28531ff98c0ba6435d1b,,
train-009903,phase2_effort_comparison,phase2_effort_comparison_excluded_from_sft,arithmetic_word_problem,463,257_512,negative,d1,True,False,45ac1560e74c63a86e5d5bf08321bdb10114c8429d51805b8fd4c19276b727f2,,
train-009904,eligible,,arithmetic_word_problem,152,129_256,positive,d3,True,False,e1af07a567ea6568c655cf3e9b32ed3a5d25802b5cc5207e811e2c55e3ad7221,,
train-009905,eligible,,arithmetic_word_problem,177,129_256,positive,d2,True,False,1207ffb73572705b6bade1e8d00864a6130c850ccd07caaf21a387de5b190b6e,,
train-009906,exclude,phase1_evaluation_id,arithmetic_word_problem,263,257_512,positive,d4_5,True,False,8cb4f98330aebb537fc8720516b7541bc1b49382463b2856e8f7bb1d950b1091,,
train-009907,eligible,,arithmetic_word_problem,116,le128,positive,d3,False,False,947c8607af1ff7553b78738402808bb39d62ecb15b8a50ba0c577b245eadf29b,,
train-009908,eligible,,arithmetic_word_problem,79,le128,positive,d4_5,False,False,4b84b16df4d5f7516db1364fbaaa17c846ddca1c49f9455adba6fbb18e5a51f8,,
train-009909,exclude,phase1_evaluation_id,geometry,766,gt512,positive,d4_5,True,True,1b667812d39b40d8a7ed50578837027253f54c1c4d9725c9aac5a58b3fa83851,,
train-009910,eligible,,arithmetic_word_problem,179,129_256,positive,d3,True,False,02394a5f4f63dbcff2d057db56d9c7b0361430d169a5b00078dc485814e85418,,
train-009911,eligible,,geometry,332,257_512,positive,d2,False,True,a8f4550d2e3f95b9356e061efeb525ae14498525526fcf8922eef97486da8431,,
train-009912,eligible,,arithmetic_word_problem,108,le128,positive,d2,False,False,fbe9661b7c866a8ba16dc558f9059e88c2811af43a3eaa315308c7d8bf453f30,,
train-009914,eligible,,arithmetic_word_problem,121,le128,positive,d2,False,False,065f6a98d056a004af6dfd30d5f6871fe47c51d6fdb14db95013d069b4b04e17,,
train-009915,exclude,phase1_evaluation_id,geometry,249,129_256,positive,d1,True,True,7a19d552958d4c5adbb63b3e1ba79cb773b1865369e95079b7966be5a27a371d,,
train-009916,eligible,,arithmetic_word_problem,354,257_512,positive,d2,False,False,12fc91400c442805ed8811ff7570a31ec0af535cedb04b2af828ed6ca1a1b427,,
train-009917,eligible,,arithmetic_word_problem,164,129_256,positive,d1,True,False,f57607a2ccef38698cfe937f3600a4834ed1626f3c101f98fbfe95c3c3413297,,
train-009918,eligible,,arithmetic_word_problem,165,129_256,positive,d3,False,False,242fc884d9fe2c84777df6122ddcb8ffcebe690450ec7cf475339f90e80d728f,,
train-009919,exclude,phase1_evaluation_id,number_theory,523,gt512,positive,d2,False,True,f628ce374ac3228cfe3229baa4f2871c6ec994c636b71adca27be85a47fd252a,,
train-009920,eligible,,arithmetic_word_problem,164,129_256,positive,d1,True,False,93775c3f95a4d68e9f36ab60b0981e8f9263309e434b8f93f539b712f99ff42f,,
train-009921,eligible,,arithmetic_word_problem,327,257_512,positive,d1,False,False,114e4adea4011b8887d4210c47dfa7b0713aca2b2e171d6785b574fff50a68b1,,
train-009922,eligible,,arithmetic_word_problem,339,257_512,positive,d1,False,False,c21dd89c5247bb266c0df71a0ffdffaa50298f5b963389ee3004c775e17eaccf,,
train-009923,eligible,,arithmetic_word_problem,261,257_512,positive,d2,True,False,22c56512349bb9ced9f2bf2212693a3219315c5cc1bf6494dcbb14aa630037bf,,
train-009924,exclude,phase1_evaluation_id,arithmetic_word_problem,166,129_256,positive,d1,True,False,e15298cfa31c7140fb49febaf596a29cd2281e3ca1cfe0622ff574402cb9613b,,
train-009925,eligible,,arithmetic_word_problem,199,129_256,positive,d2,False,False,10cecdf5bad758de3317c0bed4800fbc63ea086fe2f1a09f170a7e11544cb6ac,,
train-009926,eligible,,number_theory,125,le128,positive,d4_5,False,True,2dc220941dd6d46d8998ea5bd0896c91f14b328f516f9bfe391dc21e3a34a0de,,
train-009927,exclude,phase1_evaluation_id,arithmetic_word_problem,205,129_256,positive,d2,False,False,f1d03d73a37f70d86c1dc7a373190d6e6044f14645ce465f5325c269cb430306,,
train-009928,exclude,phase1_evaluation_id,arithmetic_word_problem,205,129_256,positive,d2,True,False,e8e6c3f6364bbba68ab3978cb805a89eeef3684a93f7b38db1606c1b04e81254,,
train-009930,eligible,,arithmetic_word_problem,84,le128,positive,d3,False,False,decb8f0b79349ca802f27c51f217d3702478a8ff666349f0bff8221dab56af15,,
train-009931,eligible,,arithmetic_word_problem,141,129_256,positive,d2,True,False,d505c6031e5bdd674515b83c9058960d812e1178e8fdeb9a12badf18ea135199,,
train-009932,exclude,phase1_evaluation_id,arithmetic_word_problem,166,129_256,positive,d3,False,False,be38464f4030076bc34590f21c9536dd9a393dd1a655f495053206db746bcfc6,,
train-009933,eligible,,geometry,324,257_512,positive,d2,True,True,51926b9c33b09c9f25f2498ec9655c051d41a30441be82b6718f9d11dcd3ffc8,,
train-009934,eligible,,arithmetic_word_problem,245,129_256,positive,d2,True,False,93def62d0798ff314cfafefe6812c3ab896306efa1e59a5921ab2533c9cff13e,,
train-009935,eligible,,arithmetic_word_problem,190,129_256,positive,d1,True,False,ba115de4bbf8121fff09dc93455ba9d2af4ffdd4b7ef3b7e353fde769fa40da7,,
train-009936,eligible,,arithmetic_word_problem,97,le128,positive,d1,False,False,9375e2cf2511fb5ecfd05690a7d49546e5c0a3c2fb560dd8119fad99a3b18956,,
train-009937,eligible,,arithmetic_word_problem,215,129_256,positive,d2,True,False,37fadb4ab8cd4fc4f1a3bd25290fb4b886d070da70d42677834855047a992477,,
train-009938,eligible,,arithmetic_word_problem,147,129_256,positive,d2,False,False,08054ae8d837b5af4f3771e2d4597e1c2836d82a2c59b8f65740795c534fedb9,,
train-009939,eligible,,arithmetic_word_problem,123,le128,positive,d3,False,False,8c4ecd44b964479268118b0d9037c02b458d2a1df76f73959f8614284eac20f9,,
train-009940,eligible,,arithmetic_word_problem,158,129_256,positive,d2,False,False,872ae398ea0cf5066e5a41df9e29ba9af85cb75302ff39465fe01f7d46f36ffb,,
train-009942,eligible,,arithmetic_word_problem,216,129_256,positive,d2,False,False,7ea932f485002ad263e0562735be64de9a00e2727b2c9fd6cce425274e1f1111,,
train-009943,exclude,phase1_evaluation_id,arithmetic_word_problem,174,129_256,positive,d2,False,False,e952eef233e1684b0768853951797d7a34c7d384a114d8725608b1de913c957a,,
train-009944,eligible,,arithmetic_word_problem,245,129_256,positive,d3,False,False,33e80eb3a9abb6681b25d188cae78a76f458aab6c76848ff12b9bdb95acd3106,,
train-009945,eligible,,geometry,375,257_512,positive,d2,False,True,a438af3576089d5bec8f2504cfe60ee27a8f927c2c9e97f156e85a3b6ed4017c,,
train-009946,eligible,,arithmetic_word_problem,60,le128,positive,d2,False,False,55c2edf2b18e7ac8fdb775b909bfeb6c17a458d7e5405d8044a5ffef79e96a96,,
train-009947,exclude,phase1_evaluation_id,arithmetic_word_problem,182,129_256,positive,d1,True,False,5d1ccb31d036218b1d7cba359778aaa53385465d5be1e8600bde26d3295a36a7,,
train-009948,eligible,,arithmetic_word_problem,93,le128,positive,d2,False,False,9098a9c6cb4a4c5c48bc8b41d6e2eb0da09252fdb46d89d2b2803eeac304e536,,
train-009949,eligible,,arithmetic_word_problem,241,129_256,positive,d4_5,True,False,d4b9c5b66f79e6b483e45c790d982823fa0d85a11168b7e143587b4774d0ab65,,
train-009950,eligible,,arithmetic_word_problem,180,129_256,positive,d2,False,False,0f5f750d83793232ae374c07503ea7e689ed1c152ba242b0d1a6ce0e57bc34af,,
train-009951,exclude,phase1_evaluation_id|leaderboard_template_duplicate,arithmetic_word_problem,106,le128,positive,d6_plus,False,True,f166b501e0abd649a1b9b5876609c842298306771bf48beff6fc6d5066e4a260,1.0,val-000849
train-009952,eligible,,algebra,813,gt512,positive,d3,True,True,d9acd68fc5d09193f976043fd9b21d39afc63f633e1b357ca517b6b60412bcb0,,
train-009953,eligible,,arithmetic_word_problem,147,129_256,positive,d2,False,False,df71188cfb8493413b098cddc5a36e8e9588c1a5abd1ae3302cab993d1f2c1bd,,
train-009954,eligible,,arithmetic_word_problem,73,le128,positive,d1,False,False,f675c90829d94c21fbc7b8ca5b39131323ae4babdbb41216baab2734c9ea2801,,
train-009955,eligible,,arithmetic_word_problem,312,257_512,positive,d2,False,False,36fc9fc07889e503cc8f4eeed5e72053c859eb898199f9f6e3ae06433e4cda5c,,
train-009956,exclude,phase1_evaluation_id,arithmetic_word_problem,247,129_256,positive,d3,True,False,f1d004a40bc94a3f45682327ef5cefbc9691121d4e718defaaedfeb25c989c71,,
train-009957,eligible,,arithmetic_word_problem,98,le128,positive,d2,False,False,8f20ace170dd236b43ebf89d00c96a125b9d4b8d0db33decbdc6e18377361df7,,
train-009958,exclude,phase1_evaluation_id,arithmetic_word_problem,291,257_512,positive,d6_plus,True,True,e22a1e623cb63364bda41aa91157b70d5cd38ac4ed63ac7a1e673af3e86ea874,,
train-009959,eligible,,arithmetic_word_problem,331,257_512,positive,d3,True,False,e7142fe213ac4c5593fde2836169b390b15be3b07dc896385778d134a83a68a6,,
train-009960,eligible,,arithmetic_word_problem,168,129_256,positive,d2,False,False,8967c563dd0010b8a259fff53d3d829e3bf41dc11791b487e50d198c0a5a882a,,
train-009961,eligible,,arithmetic_word_problem,61,le128,positive,d2,False,False,4577af55fa5c9091ba464b70fbdcab70c26249c62f81ea7ab526f0c73bce2c7b,,
train-009962,eligible,,geometry,118,le128,positive,d2,True,True,b053279b9e546458efb7b4c5cbae5db63fa876efc2e2e38e5e3c5017264cb8c3,,
train-009963,exclude,phase1_evaluation_id,arithmetic_word_problem,206,129_256,positive,d2,False,False,4310d09cb1ea7403b13e81536800bda578badfdf226bbc18143f55376e43c7f1,,
train-009964,exclude,phase1_evaluation_id,arithmetic_word_problem,275,257_512,positive,d2,False,False,9ef034479e0c894d6e35acad979cb1087fcfcd89cdd198ff6e398dfa611c69ec,,
train-009965,eligible,,arithmetic_word_problem,172,129_256,positive,d6_plus,False,True,bc4f7bce589774ab0b2266e6979f080fa014374e7985f9d8d652091a33c07640,,
train-009966,eligible,,arithmetic_word_problem,179,129_256,positive,d3,True,False,9fabea13b9bee27ec39ff3e5297ff04f421ebe086d6cdbf587245c18541e75cf,,
train-009967,eligible,,arithmetic_word_problem,172,129_256,positive,d2,True,False,571c8b7397fd16a1690a6879442faeba2fd4aff89880415fcd80a061737c437b,,
train-009968,eligible,,arithmetic_word_problem,124,le128,positive,d3,False,False,c18185360d4631777d26c2bd51fbbe3f8099fb8aa2c6802ac6f4d27112f41f5c,,
train-009969,eligible,,arithmetic_word_problem,240,129_256,positive,d2,False,False,18f4bacb011bf0d89fe325253c71c599f8ea5136348001dd872aad3686b5dd70,,
train-009970,exclude,phase1_evaluation_id,arithmetic_word_problem,62,le128,positive,d3,False,False,78ed01bb73f2385f541ba000af46445564cea7e36f467494b6f6f4c18c857e2a,,
train-009971,eligible,,arithmetic_word_problem,212,129_256,positive,d3,False,False,b23ed60d69820f8bfe217e1a5b4d1630c6dbcab3faef52247d5777140a035c5d,,
train-009972,eligible,,arithmetic_word_problem,163,129_256,positive,d2,False,False,cf1ff347e2839b61d6c3bead7259c9341618c9c92cea5c1dd741fc4cfeec429b,,
train-009973,eligible,,geometry,135,129_256,positive,d1,False,True,273284592acc35637a9a274dd57fbec3f59b89315a6d52a0747d1326e61c7a3c,,
train-009974,eligible,,arithmetic_word_problem,215,129_256,positive,d3,True,False,d7338f3d6e41ecea79e88973c90408c2478e122cd70b78a5dcf8a5a14df48e09,,
train-009975,eligible,,arithmetic_word_problem,266,257_512,positive,d3,False,False,261b6ace5ebc1f5decae95e678c10656f53af3df7e596053bcdcdd7121be96fa,,
train-009976,eligible,,geometry,59,le128,positive,d1,False,True,26bb2aed3abe179add3fa474c2341c32d3fae6a87bdc890b19c73d99a9c3d041,,
train-009977,eligible,,arithmetic_word_problem,199,129_256,positive,d3,False,False,dac2d9f4e858b70d2d4f17d5b634809670bd505b3b7f4119838f8ca9cacbefe8,,
train-009978,exclude,phase1_evaluation_id,arithmetic_word_problem,323,257_512,positive,d3,True,False,f77b07bb5b70c1c72b8b919572c34d14e4134ce611de8e80d74f7a83306e4ccf,,
train-009979,exclude,phase1_evaluation_id,arithmetic_word_problem,219,129_256,positive,d1,True,False,5a784ccd4641c250c3443e4cd75d17cefaab9ac1a278d104be3ab4c35db7cbb4,,
